per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
80,14,4,0,1,1,-2
80,15,4,0,1,1,2.1
80,16,4,0,1,1,-2.4
80,17,4,0,1,1,-5.7
80,18,4,0,1,1,-3.8
80,19,4,0,1,1,3.6
80,1,5,0,1,1,-2.6
80,2,5,0,1,1,-3.4
80,3,5,0,1,1,-1.9
80,4,5,0,1,1,1.7
80,5,5,0,1,1,-0.9
80,6,5,0,1,1,-4.4
80,7,5,0,1,1,-2.5
80,8,5,0,1,1,-0.8
80,9,5,0,1,1,-4.7
80,11,5,0,1,1,-2.8
80,12,5,0,1,1,1.8
80,13,5,0,1,1,-8.2
80,14,5,0,1,1,-3.3
80,19,5,0,1,1,3.6
80,1,6,0,1,1,1
80,2,6,0,1,1,-1.2
80,3,6,0,1,1,1
80,5,6,0,1,1,-0.8
80,6,6,0,1,1,-3.3
80,7,6,0,1,1,5.8
80,8,6,0,1,1,2.1
80,10,6,0,1,1,0.6
80,11,6,0,1,1,2.3
80,12,6,0,1,1,1
80,14,6,0,1,1,4.6
80,15,6,0,1,1,2.2
80,16,6,0,1,1,-2.4
80,17,6,0,1,1,-6.9
80,18,6,0,1,1,-3.7
80,1,0,4,1,0,0.9
80,2,0,4,1,0,2.3
80,3,0,4,1,0,0.9
80,4,0,4,1,0,1
80,5,0,4,1,0,1.7
80,6,0,4,1,0,1.9
80,7,0,4,1,0,1.3
80,8,0,4,1,0,2.1
80,9,0,4,1,0,4.1
80,10,0,4,1,0,2
80,11,0,4,1,0,2.3
80,12,0,4,1,0,1.8
80,13,0,4,1,0,18.6
80,14,0,4,1,0,1.5
80,15,0,4,1,0,3.5
80,16,0,4,1,0,2.2
80,17,0,4,1,0,3.7
80,18,0,4,1,0,4.6
80,19,0,4,1,0,0.6
80,1,0,5,1,0,0.8
80,2,0,5,1,0,0.8
80,3,0,5,1,0,0.8
80,4,0,5,1,0,1
80,5,0,5,1,0,2.1
80,6,0,5,1,0,2
80,7,0,5,1,0,1.4
80,8,0,5,1,0,3
80,9,0,5,1,0,4.1
80,11,0,5,1,0,2.3
80,12,0,5,1,0,4.7
80,13,0,5,1,0,0
80,14,0,5,1,0,1
80,19,0,5,1,0,0.6
80,1,0,6,1,0,1.4
80,2,0,6,1,0,2.3
80,3,0,6,1,0,1.4
80,5,0,6,1,0,2.3
80,6,0,6,1,0,6.1
80,7,0,6,1,0,2.6
80,8,0,6,1,0,2.4
80,10,0,6,1,0,2
80,11,0,6,1,0,3.6
80,12,0,6,1,0,1.9
80,14,0,6,1,0,10.2
80,15,0,6,1,0,3.6
80,16,0,6,1,0,2.2
80,17,0,6,1,0,3.8
80,18,0,6,1,0,4.7
81,4,0,5,1,0,1.5
81,5,0,5,1,0,1.5
81,6,0,5,1,0,2
81,7,0,5,1,0,1.3
81,8,0,5,1,0,2.4
81,9,0,5,1,0,4.2
81,11,0,5,1,0,2.8
81,12,0,5,1,0,3.3
81,13,0,5,1,0,0
81,14,0,5,1,0,0.4
81,19,0,5,1,0,1.2
81,1,0,6,1,0,1.5
81,2,0,6,1,0,2
81,3,0,6,1,0,1.5
81,5,0,6,1,0,2.6
81,6,0,6,1,0,5.5
81,7,0,6,1,0,2
81,8,0,6,1,0,2.1
81,10,0,6,1,0,2.3
81,11,0,6,1,0,4.4
81,12,0,6,1,0,2.2
81,14,0,6,1,0,10.5
81,15,0,6,1,0,3.8
81,16,0,6,1,0,2.8
81,17,0,6,1,0,3.5
81,18,0,6,1,0,4.7
81,1,1,0,1,0,97303
81,2,1,0,1,0,31938
81,3,1,0,1,0,65365
81,4,1,0,1,0,3153
81,5,1,0,1,0,6244
81,6,1,0,1,0,7539
81,7,1,0,1,0,4098
81,8,1,0,1,0,9611
81,9,1,0,1,0,655
81,10,1,0,1,0,1252
81,11,1,0,1,0,1915
81,12,1,0,1,0,3356
81,13,1,0,1,0,2126
81,14,1,0,1,0,6549
81,15,1,0,1,0,9435
81,16,1,0,1,0,2345
81,17,1,0,1,0,1514
81,18,1,0,1,0,510
81,19,1,0,1,0,5065
81,1,2,0,1,0,66560
81,2,2,0,1,0,31180
81,3,2,0,1,0,35379
81,4,2,0,1,0,3132
81,5,2,0,1,0,4896
81,6,2,0,1,0,7204
81,7,2,0,1,0,3362
81,8,2,0,1,0,1632
81,9,2,0,1,0,649
81,11,2,0,1,0,859
81,12,2,0,1,0,894
81,13,2,0,1,0,2115
81,14,2,0,1,0,5447
81,19,2,0,1,0,5023
81,1,3,0,1,0,30743
81,2,3,0,1,0,757
81,3,3,0,1,0,29986
81,5,3,0,1,0,1347
81,6,3,0,1,0,334
81,7,3,0,1,0,737
81,8,3,0,1,0,7979
81,10,3,0,1,0,1209
81,11,3,0,1,0,1056
81,12,3,0,1,0,2463
81,14,3,0,1,0,1102
81,15,3,0,1,0,9423
81,16,3,0,1,0,2280
81,17,3,0,1,0,1472
81,18,3,0,1,0,505
81,20,1,0,1,1,1059579
81,21,1,0,1,1,348206
81,22,1,0,1,1,711372
81,23,1,0,1,1,37836
81,24,1,0,1,1,69950
81,25,1,0,1,1,82703
81,26,1,0,1,1,47198
81,27,1,0,1,1,105143
81,28,1,0,1,1,7329
81,29,1,0,1,1,13153
81,30,1,0,1,1,21488
81,31,1,0,1,1,35715
81,32,1,0,1,1,24371
81,33,1,0,1,1,80576
81,34,1,0,1,1,81772
81,35,1,0,1,1,25484
81,36,1,0,1,1,16821
81,37,1,0,1,1,4670
81,38,1,0,1,1,57161
81,20,2,0,1,1,751020
81,21,2,0,1,1,340396
81,22,2,0,1,1,410624
81,23,2,0,1,1,37579
81,24,2,0,1,1,56122
81,25,2,0,1,1,79537
81,26,2,0,1,1,39023
81,27,2,0,1,1,19243
81,28,2,0,1,1,7261
81,30,2,0,1,1,10145
81,31,2,0,1,1,10064
81,32,2,0,1,1,24242
81,33,2,0,1,1,68898
81,38,2,0,1,1,56654
81,20,3,0,1,1,308559
81,21,3,0,1,1,7810
81,22,3,0,1,1,300748
81,24,3,0,1,1,13828
81,25,3,0,1,1,3166
81,26,3,0,1,1,8175
81,27,3,0,1,1,85900
81,29,3,0,1,1,12684
81,30,3,0,1,1,11343
81,31,3,0,1,1,25651
81,33,3,0,1,1,11678
81,34,3,0,1,1,81638
81,35,3,0,1,1,24710
81,36,3,0,1,1,16405
81,37,3,0,1,1,4606
81,1,0,1,1,0,0.9
81,20,0,1,1,1,0.9
81,2,0,1,1,0,3.4
81,21,0,1,1,1,3.4
81,3,0,1,1,0,0.9
81,22,0,1,1,1,0.9
81,4,0,1,1,0,1.9
81,23,0,1,1,1,1.9
81,5,0,1,1,0,2.6
81,24,0,1,1,1,2.6
81,6,0,1,1,0,3.1
81,25,0,1,1,1,3.1
81,7,0,1,1,0,1.8
81,26,0,1,1,1,1.8
81,8,0,1,1,0,2.1
81,27,0,1,1,1,2.1
81,9,0,1,1,0,4.3
81,28,0,1,1,1,4.3
81,10,0,1,1,0,3.1
81,29,0,1,1,1,3.1
81,11,0,1,1,0,3.4
81,30,0,1,1,1,3.4
81,12,0,1,1,0,2.5
81,31,0,1,1,1,2.5
81,13,0,1,1,0,32.5
81,32,0,1,1,1,32.5
81,14,0,1,1,0,1.4
81,33,0,1,1,1,1.4
81,15,0,1,1,0,3.3
81,34,0,1,1,1,3.3
81,16,0,1,1,0,3.1
81,35,0,1,1,1,3.1
81,17,0,1,1,0,3.9
81,36,0,1,1,1,3.9
81,18,0,1,1,0,5.1
81,37,0,1,1,1,5.1
81,19,0,1,1,0,1.6
81,38,0,1,1,1,1.6
81,1,0,2,1,0,1.1
81,20,0,2,1,1,1.1
81,2,0,2,1,0,5
81,21,0,2,1,1,5
81,3,0,2,1,0,1.1
81,22,0,2,1,1,1.1
81,4,0,2,1,0,1.9
81,23,0,2,1,1,1.9
81,5,0,2,1,0,3.1
81,24,0,2,1,1,3.1
81,6,0,2,1,0,3.3
81,25,0,2,1,1,3.3
81,7,0,2,1,0,2.2
81,26,0,2,1,1,2.2
81,8,0,2,1,0,3.4
81,27,0,2,1,1,3.4
81,9,0,2,1,0,4.3
81,28,0,2,1,1,4.3
81,11,0,2,1,0,4.4
81,30,0,2,1,1,4.4
81,12,0,2,1,0,5.7
81,31,0,2,1,1,5.7
81,13,0,2,1,0,0
81,32,0,2,1,1,0
81,14,0,2,1,0,1.2
81,33,0,2,1,1,1.2
81,19,0,2,1,0,1.6
81,38,0,2,1,1,1.6
81,1,0,3,1,0,1.3
81,20,0,3,1,1,1.3
81,2,0,3,1,0,3.4
81,21,0,3,1,1,3.4
81,3,0,3,1,0,1.3
81,22,0,3,1,1,1.3
81,5,0,3,1,0,3.8
81,24,0,3,1,1,3.8
81,6,0,3,1,0,6.4
81,25,0,3,1,1,6.4
81,7,0,3,1,0,2.9
81,26,0,3,1,1,2.9
81,8,0,3,1,0,2.4
81,27,0,3,1,1,2.4
81,10,0,3,1,0,3.2
81,29,0,3,1,1,3.2
81,11,0,3,1,0,4.9
81,30,0,3,1,1,4.9
81,12,0,3,1,0,2.7
81,31,0,3,1,1,2.7
81,14,0,3,1,0,8.4
81,33,0,3,1,1,8.4
81,15,0,3,1,0,3.4
81,34,0,3,1,1,3.4
81,16,0,3,1,0,3.1
81,35,0,3,1,1,3.1
81,17,0,3,1,0,4
81,36,0,3,1,1,4
81,18,0,3,1,0,5.2
81,37,0,3,1,1,5.2
81,1,4,0,1,1,-1
81,2,4,0,1,1,-3.4
81,3,4,0,1,1,0.2
81,4,4,0,1,1,-1
81,5,4,0,1,1,2.3
81,6,4,0,1,1,-3
81,7,4,0,1,1,0.1
81,8,4,0,1,1,-2.7
81,9,4,0,1,1,6.6
81,10,4,0,1,1,2.4
81,11,4,0,1,1,-0.6
81,12,4,0,1,1,-1
81,13,4,0,1,1,1
81,14,4,0,1,1,4.9
81,15,4,0,1,1,-0.2
81,16,4,0,1,1,2.2
81,17,4,0,1,1,-1.1
81,18,4,0,1,1,-15.9
81,19,4,0,1,1,4.1
81,1,5,0,1,1,-0.7
81,2,5,0,1,1,-3.5
81,3,5,0,1,1,1.7
81,4,5,0,1,1,-0.6
81,5,5,0,1,1,1.6
81,6,5,0,1,1,-2.5
81,7,5,0,1,1,1.5
81,8,5,0,1,1,2
81,9,5,0,1,1,6.1
81,11,5,0,1,1,-2.5
81,12,5,0,1,1,0.2
81,13,5,0,1,1,1.1
81,14,5,0,1,1,7.3
81,19,5,0,1,1,4.2
81,1,6,0,1,1,-1.6
81,2,6,0,1,1,0.3
81,3,6,0,1,1,-1.7
81,5,6,0,1,1,5.5
81,6,6,0,1,1,-12.3
81,7,6,0,1,1,-5.8
81,8,6,0,1,1,-3.7
81,10,6,0,1,1,3.1
81,11,6,0,1,1,1.2
81,12,6,0,1,1,-1.4
81,14,6,0,1,1,-7.7
81,15,6,0,1,1,-0.2
81,16,6,0,1,1,1.8
81,17,6,0,1,1,-0.4
81,18,6,0,1,1,-16
81,1,0,4,1,0,1
81,2,0,4,1,0,2
81,3,0,4,1,0,1
81,4,0,4,1,0,1.5
81,5,0,4,1,0,1.3
81,6,0,4,1,0,1.9
81,7,0,4,1,0,1.1
81,8,0,4,1,0,1.8
81,9,0,4,1,0,4.2
81,10,0,4,1,0,2.2
81,11,0,4,1,0,2.7
81,12,0,4,1,0,2
81,13,0,4,1,0,19.8
81,14,0,4,1,0,1.4
81,15,0,4,1,0,3.8
81,16,0,4,1,0,2.8
81,17,0,4,1,0,3.3
81,18,0,4,1,0,4.6
81,19,0,4,1,0,1.2
81,1,0,5,1,0,0.8
81,2,0,5,1,0,0.8
81,3,0,5,1,0,0.8
82,1,1,0,1,0,96609
82,2,1,0,1,0,31486
82,3,1,0,1,0,65123
82,4,1,0,1,0,3152
82,5,1,0,1,0,5917
82,6,1,0,1,0,7207
82,7,1,0,1,0,4175
82,8,1,0,1,0,9068
82,9,1,0,1,0,663
82,10,1,0,1,0,1180
82,11,1,0,1,0,1929
82,12,1,0,1,0,3390
82,13,1,0,1,0,2124
82,14,1,0,1,0,7946
82,15,1,0,1,0,8639
82,16,1,0,1,0,2513
82,17,1,0,1,0,1563
82,18,1,0,1,0,401
82,19,1,0,1,0,5256
82,1,2,0,1,0,67726
82,2,2,0,1,0,30864
82,3,2,0,1,0,36862
82,4,2,0,1,0,3133
82,5,2,0,1,0,4770
82,6,2,0,1,0,6929
82,7,2,0,1,0,3435
82,8,2,0,1,0,1648
82,9,2,0,1,0,663
82,11,2,0,1,0,917
82,12,2,0,1,0,886
82,13,2,0,1,0,2114
82,14,2,0,1,0,6973
82,19,2,0,1,0,5216
82,1,3,0,1,0,28883
82,2,3,0,1,0,622
82,3,3,0,1,0,28261
82,5,3,0,1,0,1146
82,6,3,0,1,0,278
82,7,3,0,1,0,741
82,8,3,0,1,0,7421
82,10,3,0,1,0,1134
82,11,3,0,1,0,1012
82,12,3,0,1,0,2504
82,14,3,0,1,0,973
82,15,3,0,1,0,8623
82,16,3,0,1,0,2444
82,17,3,0,1,0,1521
82,18,3,0,1,0,396
82,20,1,0,1,1,1055959
82,21,1,0,1,1,336824
82,22,1,0,1,1,719135
82,23,1,0,1,1,37826
82,24,1,0,1,1,68076
82,25,1,0,1,1,80491
82,26,1,0,1,1,48001
82,27,1,0,1,1,107141
82,28,1,0,1,1,7480
82,29,1,0,1,1,13623
82,30,1,0,1,1,21824
82,31,1,0,1,1,36319
82,32,1,0,1,1,23429
82,33,1,0,1,1,83671
82,34,1,0,1,1,83075
82,35,1,0,1,1,26729
82,36,1,0,1,1,17153
82,37,1,0,1,1,5099
82,38,1,0,1,1,59197
82,20,2,0,1,1,741627
82,21,2,0,1,1,329304
82,22,2,0,1,1,412323
82,23,2,0,1,1,37596
82,24,2,0,1,1,54526
82,25,2,0,1,1,77108
82,26,2,0,1,1,39149
82,27,2,0,1,1,19624
82,28,2,0,1,1,7480
82,30,2,0,1,1,10703
82,31,2,0,1,1,9891
82,32,2,0,1,1,23309
82,33,2,0,1,1,72349
82,38,2,0,1,1,58710
82,20,3,0,1,1,314332
82,21,3,0,1,1,7520
82,22,3,0,1,1,306812
82,24,3,0,1,1,13550
82,25,3,0,1,1,3383
82,26,3,0,1,1,8852
82,27,3,0,1,1,87516
82,29,3,0,1,1,13115
82,30,3,0,1,1,11121
82,31,3,0,1,1,26427
82,33,3,0,1,1,11322
82,34,3,0,1,1,82927
82,35,3,0,1,1,25977
82,36,3,0,1,1,16747
82,37,3,0,1,1,5037
82,1,0,1,1,0,0.9
82,20,0,1,1,1,0.9
82,2,0,1,1,0,3.3
82,21,0,1,1,1,3.3
82,3,0,1,1,0,0.9
82,22,0,1,1,1,0.9
82,4,0,1,1,0,1.9
82,23,0,1,1,1,1.9
82,5,0,1,1,0,2.6
82,24,0,1,1,1,2.6
82,6,0,1,1,0,3.1
82,25,0,1,1,1,3.1
82,7,0,1,1,0,1.8
82,26,0,1,1,1,1.8
82,8,0,1,1,0,2.1
82,27,0,1,1,1,2.1
82,9,0,1,1,0,4.3
82,28,0,1,1,1,4.3
82,10,0,1,1,0,3.1
82,29,0,1,1,1,3.1
82,11,0,1,1,0,3.4
82,30,0,1,1,1,3.4
82,12,0,1,1,0,2.5
82,31,0,1,1,1,2.5
82,13,0,1,1,0,31.9
82,32,0,1,1,1,31.9
82,14,0,1,1,0,1.4
82,33,0,1,1,1,1.4
82,15,0,1,1,0,3.4
82,34,0,1,1,1,3.4
82,16,0,1,1,0,3.1
82,35,0,1,1,1,3.1
82,17,0,1,1,0,3.9
82,36,0,1,1,1,3.9
82,18,0,1,1,0,5
82,37,0,1,1,1,5
82,19,0,1,1,0,1.6
82,38,0,1,1,1,1.6
82,1,0,2,1,0,1.1
82,20,0,2,1,1,1.1
82,2,0,2,1,0,5
82,21,0,2,1,1,5
82,3,0,2,1,0,1.1
82,22,0,2,1,1,1.1
82,4,0,2,1,0,1.9
82,23,0,2,1,1,1.9
82,5,0,2,1,0,3.1
82,24,0,2,1,1,3.1
82,6,0,2,1,0,3.3
82,25,0,2,1,1,3.3
82,7,0,2,1,0,2.2
82,26,0,2,1,1,2.2
82,8,0,2,1,0,3.4
82,27,0,2,1,1,3.4
82,9,0,2,1,0,4.3
82,28,0,2,1,1,4.3
82,11,0,2,1,0,4.4
82,30,0,2,1,1,4.4
82,12,0,2,1,0,5.6
82,31,0,2,1,1,5.6
82,13,0,2,1,0,0
82,32,0,2,1,1,0
82,14,0,2,1,0,1.2
82,33,0,2,1,1,1.2
82,19,0,2,1,0,1.7
82,38,0,2,1,1,1.7
82,1,0,3,1,0,1.3
82,20,0,3,1,1,1.3
82,2,0,3,1,0,3.3
82,21,0,3,1,1,3.3
82,3,0,3,1,0,1.3
82,22,0,3,1,1,1.3
82,5,0,3,1,0,3.7
82,24,0,3,1,1,3.7
82,6,0,3,1,0,6.5
82,25,0,3,1,1,6.5
82,7,0,3,1,0,2.9
82,26,0,3,1,1,2.9
82,8,0,3,1,0,2.4
82,27,0,3,1,1,2.4
82,10,0,3,1,0,3.2
82,29,0,3,1,1,3.2
82,11,0,3,1,0,4.9
82,30,0,3,1,1,4.9
82,12,0,3,1,0,2.7
82,31,0,3,1,1,2.7
82,14,0,3,1,0,8.4
82,33,0,3,1,1,8.4
82,15,0,3,1,0,3.4
82,34,0,3,1,1,3.4
82,16,0,3,1,0,3.1
82,35,0,3,1,1,3.1
82,17,0,3,1,0,4
82,36,0,3,1,1,4
82,18,0,3,1,0,5.1
82,37,0,3,1,1,5.1
82,1,4,0,1,1,-0.3
82,2,4,0,1,1,-3.3
82,3,4,0,1,1,1.1
82,4,4,0,1,1,0
82,5,4,0,1,1,-2.7
82,6,4,0,1,1,-2.7
82,7,4,0,1,1,1.7
82,8,4,0,1,1,1.9
82,9,4,0,1,1,2.1
82,10,4,0,1,1,3.6
82,11,4,0,1,1,1.6
82,12,4,0,1,1,1.7
82,13,4,0,1,1,-3.9
82,14,4,0,1,1,3.8
82,15,4,0,1,1,1.6
82,16,4,0,1,1,4.9
82,17,4,0,1,1,2
82,18,4,0,1,1,9.2
82,19,4,0,1,1,3.6
82,1,5,0,1,1,-1.3
82,2,5,0,1,1,-3.3
82,3,5,0,1,1,0.4
82,4,5,0,1,1,0
82,5,5,0,1,1,-2.8
82,6,5,0,1,1,-3.1
82,7,5,0,1,1,0.3
82,8,5,0,1,1,2
82,9,5,0,1,1,3
82,11,5,0,1,1,5.5
82,12,5,0,1,1,-1.7
82,13,5,0,1,1,-3.8
82,14,5,0,1,1,5
82,19,5,0,1,1,3.6
82,1,6,0,1,1,1.9
82,2,6,0,1,1,-3.7
82,3,6,0,1,1,2
82,5,6,0,1,1,-2
82,6,6,0,1,1,6.9
82,7,6,0,1,1,8.3
82,8,6,0,1,1,1.9
82,10,6,0,1,1,3.4
82,11,6,0,1,1,-2
82,12,6,0,1,1,3
82,14,6,0,1,1,-3
82,15,6,0,1,1,1.6
82,16,6,0,1,1,5.1
82,17,6,0,1,1,2.1
82,18,6,0,1,1,9.4
82,1,0,4,1,0,0.9
82,2,0,4,1,0,2.1
82,3,0,4,1,0,0.9
82,4,0,4,1,0,1.1
82,5,0,4,1,0,1.6
82,6,0,4,1,0,2
82,7,0,4,1,0,1.3
82,8,0,4,1,0,1.5
82,9,0,4,1,0,2.3
82,10,0,4,1,0,2
82,11,0,4,1,0,3.2
82,12,0,4,1,0,2
82,13,0,4,1,0,41
82,14,0,4,1,0,0.7
82,15,0,4,1,0,3.7
82,16,0,4,1,0,3.1
82,17,0,4,1,0,3.1
82,18,0,4,1,0,3.3
82,19,0,4,1,0,0.8
82,1,0,5,1,0,0.7
82,2,0,5,1,0,0.8
82,3,0,5,1,0,0.7
82,4,0,5,1,0,1.1
82,5,0,5,1,0,2
82,6,0,5,1,0,2.1
82,7,0,5,1,0,1.6
82,8,0,5,1,0,1.9
82,9,0,5,1,0,2.3
82,11,0,5,1,0,3.6
82,12,0,5,1,0,4.2
82,13,0,5,1,0,0
82,14,0,5,1,0,0.4
82,19,0,5,1,0,0.8
82,1,0,6,1,0,1.4
82,2,0,6,1,0,2.1
82,3,0,6,1,0,1.5
82,5,0,6,1,0,2.3
82,6,0,6,1,0,4.3
82,7,0,6,1,0,1.9
82,8,0,6,1,0,1.8
82,10,0,6,1,0,2.1
82,11,0,6,1,0,4.9
82,12,0,6,1,0,2.1
82,14,0,6,1,0,7.8
82,15,0,6,1,0,3.7
82,16,0,6,1,0,3.2
82,17,0,6,1,0,3.2
82,18,0,6,1,0,3.3
83,4,0,5,1,0,1.1
83,5,0,5,1,0,1.9
83,6,0,5,1,0,1.8
83,7,0,5,1,0,2
83,8,0,5,1,0,1.4
83,9,0,5,1,0,3
83,11,0,5,1,0,2.1
83,12,0,5,1,0,4.1
83,13,0,5,1,0,0
83,14,0,5,1,0,0.4
83,19,0,5,1,0,0.8
83,1,0,6,1,0,1.6
83,2,0,6,1,0,2.4
83,3,0,6,1,0,1.6
83,5,0,6,1,0,2.2
83,6,0,6,1,0,4.7
83,7,0,6,1,0,2.6
83,8,0,6,1,0,1.7
83,10,0,6,1,0,3.4
83,11,0,6,1,0,3.6
83,12,0,6,1,0,3.8
83,14,0,6,1,0,3.7
83,15,0,6,1,0,2.9
83,16,0,6,1,0,10.8
83,17,0,6,1,0,3.1
83,18,0,6,1,0,7.2
83,1,1,0,1,0,86093
83,2,1,0,1,0,26080
83,3,1,0,1,0,60013
83,4,1,0,1,0,3042
83,5,1,0,1,0,5623
83,6,1,0,1,0,6522
83,7,1,0,1,0,4125
83,8,1,0,1,0,8411
83,9,1,0,1,0,656
83,10,1,0,1,0,1276
83,11,1,0,1,0,1756
83,12,1,0,1,0,3118
83,13,1,0,1,0,1919
83,14,1,0,1,0,7538
83,15,1,0,1,0,6908
83,16,1,0,1,0,2321
83,17,1,0,1,0,1486
83,18,1,0,1,0,423
83,19,1,0,1,0,4888
83,1,2,0,1,0,60020
83,2,2,0,1,0,25452
83,3,2,0,1,0,34567
83,4,2,0,1,0,3024
83,5,2,0,1,0,4541
83,6,2,0,1,0,6254
83,7,2,0,1,0,3417
83,8,2,0,1,0,1517
83,9,2,0,1,0,655
83,11,2,0,1,0,800
83,12,2,0,1,0,857
83,13,2,0,1,0,1911
83,14,2,0,1,0,6607
83,19,2,0,1,0,4853
83,1,3,0,1,0,26073
83,2,3,0,1,0,628
83,3,3,0,1,0,25446
83,5,3,0,1,0,1082
83,6,3,0,1,0,268
83,7,3,0,1,0,708
83,8,3,0,1,0,6894
83,10,3,0,1,0,1240
83,11,3,0,1,0,956
83,12,3,0,1,0,2262
83,14,3,0,1,0,931
83,15,3,0,1,0,6895
83,16,3,0,1,0,2263
83,17,3,0,1,0,1463
83,18,3,0,1,0,421
83,20,1,0,1,1,1035033
83,21,1,0,1,1,320284
83,22,1,0,1,1,714749
83,23,1,0,1,1,36508
83,24,1,0,1,1,67926
83,25,1,0,1,1,77345
83,26,1,0,1,1,48862
83,27,1,0,1,1,105973
83,28,1,0,1,1,7469
83,29,1,0,1,1,14815
83,30,1,0,1,1,21088
83,31,1,0,1,1,35347
83,32,1,0,1,1,23260
83,33,1,0,1,1,83581
83,34,1,0,1,1,84013
83,35,1,0,1,1,26924
83,36,1,0,1,1,17682
83,37,1,0,1,1,5219
83,38,1,0,1,1,58739
83,20,2,0,1,1,718137
83,21,2,0,1,1,312540
83,22,2,0,1,1,405596
83,23,2,0,1,1,36288
83,24,2,0,1,1,54308
83,25,2,0,1,1,74155
83,26,2,0,1,1,40437
83,27,2,0,1,1,19125
83,28,2,0,1,1,7448
83,30,2,0,1,1,9699
83,31,2,0,1,1,9665
83,32,2,0,1,1,23168
83,33,2,0,1,1,71451
83,38,2,0,1,1,58318
83,20,3,0,1,1,316897
83,21,3,0,1,1,7744
83,22,3,0,1,1,309153
83,24,3,0,1,1,13617
83,25,3,0,1,1,3191
83,26,3,0,1,1,8425
83,27,3,0,1,1,86849
83,29,3,0,1,1,14378
83,30,3,0,1,1,11389
83,31,3,0,1,1,25682
83,33,3,0,1,1,12130
83,34,3,0,1,1,83884
83,35,3,0,1,1,26267
83,36,3,0,1,1,17405
83,37,3,0,1,1,5185
83,1,0,1,1,0,0.9
83,20,0,1,1,1,0.9
83,2,0,1,1,0,3.2
83,21,0,1,1,1,3.2
83,3,0,1,1,0,0.9
83,22,0,1,1,1,0.9
83,4,0,1,1,0,1.9
83,23,0,1,1,1,1.9
83,5,0,1,1,0,2.5
83,24,0,1,1,1,2.5
83,6,0,1,1,0,2.9
83,25,0,1,1,1,2.9
83,7,0,1,1,0,1.8
83,26,0,1,1,1,1.8
83,8,0,1,1,0,2.1
83,27,0,1,1,1,2.1
83,9,0,1,1,0,4.3
83,28,0,1,1,1,4.3
83,10,0,1,1,0,3.1
83,29,0,1,1,1,3.1
83,11,0,1,1,0,3.3
83,30,0,1,1,1,3.3
83,12,0,1,1,0,2.6
83,31,0,1,1,1,2.6
83,13,0,1,1,0,31.6
83,32,0,1,1,1,31.6
83,14,0,1,1,0,1.3
83,33,0,1,1,1,1.3
83,15,0,1,1,0,3.3
83,34,0,1,1,1,3.3
83,16,0,1,1,0,3.6
83,35,0,1,1,1,3.6
83,17,0,1,1,0,3.9
83,36,0,1,1,1,3.9
83,18,0,1,1,0,5.1
83,37,0,1,1,1,5.1
83,19,0,1,1,0,1.7
83,38,0,1,1,1,1.7
83,1,0,2,1,0,1.1
83,20,0,2,1,1,1.1
83,2,0,2,1,0,5
83,21,0,2,1,1,5
83,3,0,2,1,0,1.1
83,22,0,2,1,1,1.1
83,4,0,2,1,0,1.9
83,23,0,2,1,1,1.9
83,5,0,2,1,0,3.1
83,24,0,2,1,1,3.1
83,6,0,2,1,0,3.1
83,25,0,2,1,1,3.1
83,7,0,2,1,0,2.2
83,26,0,2,1,1,2.2
83,8,0,2,1,0,3.4
83,27,0,2,1,1,3.4
83,9,0,2,1,0,4.3
83,28,0,2,1,1,4.3
83,11,0,2,1,0,4.4
83,30,0,2,1,1,4.4
83,12,0,2,1,0,5.9
83,31,0,2,1,1,5.9
83,13,0,2,1,0,0
83,32,0,2,1,1,0
83,14,0,2,1,0,1.1
83,33,0,2,1,1,1.1
83,19,0,2,1,0,1.7
83,38,0,2,1,1,1.7
83,1,0,3,1,0,1.3
83,20,0,3,1,1,1.3
83,2,0,3,1,0,3.2
83,21,0,3,1,1,3.2
83,3,0,3,1,0,1.3
83,22,0,3,1,1,1.3
83,5,0,3,1,0,3.7
83,24,0,3,1,1,3.7
83,6,0,3,1,0,6.1
83,25,0,3,1,1,6.1
83,7,0,3,1,0,3
83,26,0,3,1,1,3
83,8,0,3,1,0,2.4
83,27,0,3,1,1,2.4
83,10,0,3,1,0,3.1
83,29,0,3,1,1,3.1
83,11,0,3,1,0,4.8
83,30,0,3,1,1,4.8
83,12,0,3,1,0,2.8
83,31,0,3,1,1,2.8
83,14,0,3,1,0,8.5
83,33,0,3,1,1,8.5
83,15,0,3,1,0,3.4
83,34,0,3,1,1,3.4
83,16,0,3,1,0,3.6
83,35,0,3,1,1,3.6
83,17,0,3,1,0,4
83,36,0,3,1,1,4
83,18,0,3,1,0,5.1
83,37,0,3,1,1,5.1
83,1,4,0,1,1,-2
83,2,4,0,1,1,-4.9
83,3,4,0,1,1,-0.6
83,4,4,0,1,1,-3.5
83,5,4,0,1,1,-0.2
83,6,4,0,1,1,-3.9
83,7,4,0,1,1,1.8
83,8,4,0,1,1,-1.1
83,9,4,0,1,1,-0.1
83,10,4,0,1,1,8.7
83,11,4,0,1,1,-3.4
83,12,4,0,1,1,-2.7
83,13,4,0,1,1,-0.7
83,14,4,0,1,1,-0.1
83,15,4,0,1,1,1.1
83,16,4,0,1,1,0.7
83,17,4,0,1,1,3.1
83,18,4,0,1,1,2.4
83,19,4,0,1,1,-0.8
